Name,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3
10.733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.080459,0.035984,0.002256,0.996106,-0.282646,0.049095,0.135902,-0.113758,0.054704,0.132879,-0.352616,0.046736,0.137774,-0.381564,0.045845,0.137054,0.065436,0.035505,0.001023,0.997225,-0.284355,0.046303,0.06663,-0.115513,0.051529,0.065355,-0.353878,0.04501,0.068488,-0.383674,0.042371,0.066047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.130767,0.399671,0.762184,-0.492178,-0.210959,0.093181,0.035461,-0.176946,0.07367,0.029411,-0.212524,0.13229,0.033107,-0.243407,0.073584,0.043865,0.12383,0.005873,0.008558,0.992249,-0.200194,0.094107,0.237659,-0.189551,0.140519,0.215839,-0.225712,0.063234,0.24784,-0.185318,0.078569,0.249298,-0.189531,0.14049,0.215859,-0.225688,0.063197,0.247865,-0.185365,0.078638,0.24925,-0.177324,0.074045,0.029468,-0.212456,0.132023,0.033111,-0.243087,0.073811,0.04378,-0.114837,0.051596,0.065373,-0.354247,0.044723,0.068342,-0.383742,0.042605,0.066177,-0.11367,0.054715,0.132883,-0.35269,0.046657,0.137719,-0.381578,0.045911,0.137103
10.742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.086793,0.036875,0.002637,0.99554,-0.282663,0.049151,0.135767,-0.113783,0.054876,0.132514,-0.352628,0.046736,0.137733,-0.381577,0.045841,0.137053,0.078622,0.036847,0.001733,0.996222,-0.284432,0.046236,0.066931,-0.115597,0.051611,0.065344,-0.353949,0.044846,0.06894,-0.383749,0.042252,0.06651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.131875,0.401159,0.761169,-0.492242,-0.210833,0.093019,0.035338,-0.176768,0.073549,0.029442,-0.212452,0.13212,0.0329,-0.243277,0.073386,0.043672,0.123093,0.007929,0.007225,0.992337,-0.200452,0.094238,0.237582,-0.189806,0.140593,0.215644,-0.225991,0.063435,0.247923,-0.185559,0.078685,0.249179,-0.189789,0.140548,0.215672,-0.225897,0.063433,0.247945,-0.185655,0.078748,0.249124,-0.177209,0.07391,0.029511,-0.212397,0.131854,0.032907,-0.242811,0.073672,0.043552,-0.114918,0.051663,0.065372,-0.354393,0.044626,0.068703,-0.383787,0.042425,0.066716,-0.113711,0.054886,0.132518,-0.35267,0.04667,0.137692,-0.381606,0.045897,0.137091
10.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.092768,0.037261,0.002644,0.994987,-0.282644,0.049155,0.135667,-0.113766,0.05486,0.132341,-0.352609,0.046742,0.137663,-0.381559,0.045865,0.136996,0.089343,0.037813,0.002081,0.995281,-0.284456,0.046216,0.067118,-0.115625,0.051637,0.065313,-0.353968,0.044777,0.069234,-0.383774,0.042234,0.066807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.13269,0.402949,0.760355,-0.49182,-0.2107,0.092955,0.035177,-0.176608,0.073483,0.02945,-0.212323,0.13205,0.032636,-0.243167,0.073333,0.043443,0.123664,0.007476,0.007873,0.992265,-0.200549,0.094235,0.237515,-0.189935,0.140628,0.215643,-0.226063,0.06339,0.247793,-0.18565,0.078686,0.24911,-0.189916,0.140547,0.215689,-0.225978,0.06339,0.247813,-0.18574,0.078789,0.249036,-0.177178,0.073863,0.029542,-0.212263,0.131817,0.032641,-0.242587,0.073564,0.043304,-0.114912,0.051681,0.06534,-0.354453,0.044618,0.068997,-0.383794,0.042355,0.067011,-0.113676,0.054868,0.132344,-0.35267,0.046696,0.137626,-0.381582,0.045902,0.13703
10.758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.098988,0.037306,0.002333,0.994386,-0.282554,0.049104,0.135662,-0.11367,0.054668,0.132369,-0.352521,0.04674,0.137645,-0.381472,0.045903,0.136974,0.095582,0.038453,0.000918,0.994678,-0.284538,0.046024,0.067223,-0.115697,0.051018,0.065221,-0.354051,0.044744,0.06943,-0.383867,0.04231,0.067019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.13299,0.404124,0.759846,-0.491559,-0.210598,0.092898,0.035005,-0.176495,0.073417,0.029381,-0.212218,0.131988,0.03239,-0.243081,0.073289,0.043244,0.125703,0.006275,0.007371,0.992021,-0.200754,0.094097,0.237283,-0.19003,0.140566,0.215626,-0.226331,0.063243,0.247377,-0.185901,0.07848,0.248847,-0.189993,0.140483,0.215677,-0.22622,0.063204,0.247424,-0.186014,0.078598,0.24876,-0.177149,0.073841,0.029485,-0.212155,0.131714,0.032398,-0.242338,0.073603,0.043066,-0.11464,0.051079,0.065304,-0.354422,0.044635,0.069134,-0.383855,0.042397,0.06728,-0.11352,0.054682,0.132374,-0.352611,0.046663,0.137586,-0.381511,0.045967,0.137028
10.767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.104724,0.037262,0.001939,0.993801,-0.282442,0.049017,0.13567,-0.113551,0.054413,0.132429,-0.352411,0.046716,0.137629,-0.381363,0.045921,0.136951,0.096799,0.039193,0.001581,0.994531,-0.28448,0.046083,0.067344,-0.115648,0.051313,0.065125,-0.353988,0.044702,0.069643,-0.383803,0.042233,0.067266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.133655,0.404648,0.759858,-0.490929,-0.210344,0.09279,0.03474,-0.17624,0.073289,0.029185,-0.211936,0.131881,0.032124,-0.242855,0.073199,0.042913,0.126973,0.006996,0.006384,0.991861,-0.200796,0.094015,0.237038,-0.190025,0.14052,0.21548,-0.226411,0.063182,0.247097,-0.185951,0.078343,0.248537,-0.189996,0.140449,0.215523,-0.226285,0.063165,0.247135,-0.186061,0.078431,0.248466,-0.17702,0.073773,0.029309,-0.211865,0.13161,0.032129,-0.242045,0.07349,0.042724,-0.114742,0.051357,0.065186,-0.35435,0.044613,0.06932,-0.383889,0.042298,0.06755,-0.113289,0.05443,0.13244,-0.352491,0.046668,0.137549,-0.381442,0.045958,0.137024
10.775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.109833,0.037228,0.001845,0.993251,-0.282424,0.048944,0.135707,-0.11353,0.054277,0.132519,-0.352394,0.046664,0.137644,-0.381347,0.045893,0.136958,0.094616,0.039525,0.001701,0.994728,-0.28447,0.046152,0.067319,-0.115642,0.051452,0.064973,-0.353976,0.044748,0.069666,-0.383792,0.042255,0.067318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.133869,0.405943,0.759056,-0.491044,-0.210019,0.092692,0.034452,-0.175891,0.073205,0.029002,-0.211638,0.131776,0.031737,-0.242529,0.073096,0.042616,0.128489,0.007371,0.00488,0.991672,-0.200931,0.093805,0.236726,-0.19005,0.140343,0.215297,-0.226624,0.063016,0.246722,-0.186119,0.078055,0.24816,-0.19002,0.140257,0.215347,-0.226479,0.063006,0.24676,-0.186241,0.078154,0.248082,-0.176662,0.073732,0.029119,-0.21156,0.131489,0.031744,-0.241812,0.07338,0.042448,-0.114799,0.051496,0.065026,-0.354352,0.044642,0.069348,-0.383873,0.042335,0.067599,-0.113216,0.054293,0.132533,-0.352496,0.046633,0.13755,-0.381423,0.045915,0.137044
10.783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.114419,0.037286,0.002104,0.99273,-0.282476,0.04897,0.135732,-0.113584,0.054364,0.132574,-0.352446,0.046659,0.137656,-0.381398,0.045888,0.136965,0.090608,0.039742,0.001555,0.995092,-0.28448,0.046106,0.067198,-0.115653,0.051398,0.064739,-0.353985,0.044717,0.069585,-0.383802,0.042203,0.06727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.133809,0.408537,0.757754,-0.490918,-0.209716,0.092583,0.034066,-0.175566,0.073081,0.028814,-0.21134,0.131652,0.031151,-0.242243,0.073017,0.042234,0.129825,0.005704,0.004385,0.991511,-0.200996,0.09355,0.236297,-0.18998,0.140131,0.215028,-0.226764,0.062772,0.246128,-0.186242,0.077749,0.247735,-0.189965,0.140038,0.215078,-0.226632,0.062794,0.246146,-0.186337,0.077829,0.247672,-0.176264,0.073563,0.028914,-0.211268,0.131369,0.031159,-0.241552,0.073309,0.042071,-0.114798,0.051452,0.064799,-0.354347,0.044571,0.069245,-0.383885,0.042317,0.06757,-0.113359,0.054374,0.132582,-0.352554,0.046634,0.137576,-0.381456,0.045905,0.137039
10.792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.11861,0.037475,0.002482,0.99223,-0.282588,0.049033,0.135747,-0.1137,0.054535,0.132577,-0.352556,0.046671,0.137675,-0.381509,0.045893,0.136988,0.08496,0.039586,0.001307,0.995597,-0.284487,0.04612,0.067076,-0.115659,0.051371,0.064612,-0.353993,0.044763,0.069457,-0.383809,0.042225,0.06716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.132328,0.411421,0.756754,-0.490454,-0.209477,0.092351,0.033655,-0.175353,0.072757,0.028572,-0.211031,0.131402,0.030483,-0.242047,0.072893,0.041911,0.131801,0.003109,0.004849,0.99126,-0.20101,0.093292,0.235733,-0.189895,0.13996,0.214709,-0.226823,0.062468,0.245305,-0.186313,0.077448,0.247185,-0.189874,0.139837,0.214776,-0.226769,0.062457,0.245323,-0.186365,0.077562,0.247116,-0.176008,0.073296,0.028655,-0.210948,0.131106,0.030493,-0.241519,0.073153,0.041782,-0.114816,0.05142,0.064662,-0.354374,0.044633,0.069146,-0.383889,0.042325,0.067435,-0.113653,0.054538,0.132583,-0.352621,0.046652,0.137604,-0.381496,0.045908,0.137047
10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.122617,0.037753,0.003041,0.991731,-0.282713,0.049155,0.135739,-0.113831,0.054831,0.132534,-0.352678,0.046716,0.137681,-0.38163,0.045917,0.137001,0.080284,0.039345,0.001359,0.995994,-0.284505,0.04611,0.066981,-0.115678,0.051412,0.064557,-0.354012,0.044746,0.069337,-0.383826,0.042174,0.067048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.129375,0.414493,0.755681,-0.49031,-0.209262,0.092116,0.033061,-0.175191,0.072398,0.028107,-0.210725,0.131143,0.029563,-0.241869,0.072807,0.041514,0.133219,-0.002651,0.007486,0.991055,-0.201055,0.092919,0.235084,-0.189859,0.13969,0.214332,-0.226867,0.061973,0.244253,-0.186439,0.077095,0.246667,-0.189822,0.139504,0.214435,-0.2269,0.061906,0.244278,-0.186447,0.077279,0.246572,-0.17569,0.072856,0.028164,-0.210651,0.130845,0.029577,-0.241432,0.073078,0.041399,-0.114836,0.051467,0.064595,-0.354456,0.044563,0.069056,-0.383891,0.042317,0.067296,-0.114048,0.054829,0.132552,-0.35263,0.046684,0.1376,-0.381533,0.045951,0.13707
10.808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.12671,0.037921,0.003385,0.991209,-0.282705,0.049196,0.135711,-0.113826,0.054969,0.132501,-0.352669,0.046711,0.137655,-0.381621,0.045907,0.136978,0.078135,0.039111,0.001382,0.996174,-0.284497,0.046136,0.066867,-0.11567,0.051456,0.064503,-0.354005,0.044769,0.069195,-0.383817,0.042182,0.066903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.125858,0.417421,0.754956,-0.489858,-0.208965,0.091815,0.032312,-0.174975,0.071932,0.027459,-0.210293,0.130817,0.02849,-0.241627,0.072697,0.040986,0.135181,-0.004717,0.006484,0.990789,-0.20101,0.092524,0.234378,-0.189618,0.139348,0.213856,-0.226934,0.061606,0.243325,-0.186477,0.076617,0.245953,-0.189571,0.139263,0.21391,-0.227025,0.061454,0.243378,-0.186473,0.07682,0.245853,-0.175497,0.072393,0.027517,-0.210226,0.130504,0.028509,-0.241119,0.073011,0.040849,-0.11485,0.051513,0.064531,-0.35449,0.044561,0.068954,-0.383862,0.042344,0.067115,-0.114182,0.05497,0.132521,-0.352592,0.046654,0.137591,-0.381506,0.045964,0.137031
10.817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.131178,0.038232,0.003504,0.990615,-0.282668,0.049175,0.135679,-0.113791,0.054974,0.132409,-0.35263,0.046675,0.137646,-0.381582,0.045877,0.136981,0.077712,0.039012,0.001359,0.996211,-0.2845,0.046138,0.066787,-0.115672,0.051452,0.064452,-0.354008,0.044775,0.069103,-0.38382,0.042187,0.066807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.123305,0.419996,0.754491,-0.489023,-0.208525,0.091488,0.031452,-0.174609,0.071451,0.026713,-0.209715,0.130468,0.027375,-0.241251,0.072544,0.040268,0.142253,-0.003104,0.002246,0.989823,-0.200988,0.091658,0.233375,-0.189315,0.13868,0.213473,-0.227116,0.06082,0.241996,-0.186531,0.075473,0.244657,-0.18924,0.138642,0.21351,-0.227199,0.060608,0.242079,-0.186552,0.075627,0.244578,-0.175226,0.072023,0.026776,-0.209631,0.130125,0.027396,-0.240731,0.072852,0.040128,-0.114849,0.051511,0.064484,-0.354452,0.04457,0.068852,-0.383884,0.042349,0.067028,-0.114151,0.054981,0.132434,-0.35256,0.046593,0.137569,-0.381476,0.045954,0.137046
10.825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.13551,0.038876,0.003518,0.990007,-0.282624,0.049191,0.135523,-0.113751,0.054997,0.132076,-0.352584,0.046682,0.137563,-0.381538,0.045893,0.13693,0.077967,0.038802,0.001425,0.9962,-0.284441,0.046183,0.066732,-0.115612,0.051512,0.064472,-0.35395,0.044814,0.069017,-0.38376,0.042224,0.066708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.127112,0.422461,0.751641,-0.490311,-0.208094,0.091207,0.030519,-0.173996,0.071407,0.026098,-0.209537,0.130166,0.026326,-0.240747,0.072047,0.039132,0.143566,-0.00508,0.005095,0.989615,-0.201274,0.091056,0.232606,-0.189748,0.13819,0.212884,-0.227286,0.060063,0.241022,-0.186789,0.074916,0.243913,-0.189703,0.138088,0.212944,-0.227296,0.059959,0.24107,-0.186827,0.075083,0.243823,-0.174717,0.072067,0.026164,-0.209444,0.12976,0.026354,-0.240115,0.072454,0.038961,-0.114849,0.051565,0.064505,-0.354428,0.04461,0.068739,-0.383801,0.042383,0.06695,-0.113822,0.054998,0.132091,-0.352566,0.046654,0.137464,-0.381496,0.04592,0.137017
10.833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.138917,0.039358,0.002781,0.989518,-0.282606,0.049129,0.13532,-0.113728,0.054691,0.131707,-0.352567,0.046717,0.137429,-0.381522,0.045979,0.136826,0.078569,0.038838,0.001493,0.996151,-0.284432,0.046194,0.066634,-0.115605,0.051541,0.064369,-0.353941,0.044815,0.068922,-0.383752,0.042226,0.066612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.134936,0.4379,0.745142,-0.484561,-0.208074,0.090404,0.030316,-0.173847,0.070547,0.027425,-0.20938,0.129273,0.025316,-0.240996,0.071393,0.038207,0.142411,-0.007188,0.01022,0.989729,-0.201625,0.090712,0.231847,-0.190436,0.137907,0.212078,-0.227388,0.059491,0.24019,-0.187051,0.074736,0.243274,-0.190385,0.137693,0.212194,-0.227361,0.059432,0.240225,-0.187102,0.074917,0.243173,-0.174545,0.070539,0.02754,-0.209394,0.129259,0.02532,-0.239788,0.071488,0.037998,-0.114865,0.051592,0.064401,-0.354387,0.044627,0.068658,-0.3838,0.042373,0.066843,-0.113687,0.054689,0.131719,-0.352604,0.046742,0.137298,-0.381529,0.045956,0.136941
10.842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.140472,0.039556,0.002228,0.989292,-0.282589,0.049062,0.135129,-0.113707,0.054439,0.131436,-0.352552,0.046724,0.13727,-0.381508,0.046021,0.136681,0.07933,0.038755,0.00158,0.996094,-0.284421,0.046187,0.066575,-0.115593,0.051555,0.064347,-0.353929,0.044798,0.068849,-0.38374,0.042209,0.06653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.132912,0.43927,0.743118,-0.486982,-0.207563,0.089964,0.029676,-0.173277,0.070206,0.0268,-0.209019,0.128795,0.02443,-0.240393,0.070891,0.037797,0.143242,-0.00814,0.00887,0.989614,-0.202141,0.090592,0.230984,-0.190785,0.137788,0.211312,-0.228007,0.059433,0.239235,-0.187631,0.074554,0.242405,-0.190734,0.137632,0.211401,-0.227944,0.05936,0.239286,-0.187716,0.074741,0.242293,-0.17364,0.070064,0.026879,-0.209048,0.128865,0.024425,-0.239309,0.070804,0.037636,-0.114868,0.051605,0.064381,-0.354367,0.04461,0.068581,-0.383789,0.042355,0.066765,-0.113601,0.054432,0.131448,-0.352601,0.04681,0.137148,-0.381555,0.045943,0.13679
10.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.140959,0.040134,0.001661,0.9892,-0.282604,0.049006,0.13493,-0.113722,0.054219,0.13102,-0.352567,0.046737,0.13716,-0.381525,0.046063,0.136609,0.079596,0.038946,0.001675,0.996065,-0.284396,0.046233,0.066535,-0.11557,0.051636,0.064248,-0.353903,0.044828,0.068834,-0.383714,0.042235,0.066524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.13338,0.443305,0.742536,-0.484078,-0.206814,0.089483,0.028889,-0.172596,0.069559,0.02637,-0.208059,0.128292,0.023429,-0.239787,0.070598,0.036869,0.144961,-0.013136,0.007381,0.989323,-0.202656,0.090412,0.23017,-0.190911,0.137629,0.210777,-0.228734,0.059338,0.238064,-0.188324,0.074271,0.241669,-0.190863,0.137549,0.210828,-0.228819,0.059181,0.238116,-0.188325,0.07446,0.241579,-0.172983,0.06938,0.026459,-0.208103,0.128369,0.023425,-0.238414,0.070558,0.036651,-0.114894,0.051683,0.064285,-0.354325,0.044641,0.068537,-0.383763,0.042382,0.066783,-0.113285,0.054208,0.131045,-0.352671,0.046819,0.137039,-0.381602,0.045986,0.13672
10.858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.14066,0.040331,0.001173,0.989235,-0.2826,0.048998,0.134789,-0.113715,0.054059,0.130788,-0.352563,0.046792,0.137058,-0.381522,0.046144,0.136522,0.081907,0.039783,0.002393,0.995843,-0.284325,0.046397,0.066252,-0.115511,0.052045,0.063724,-0.353827,0.044886,0.068653,-0.383638,0.042261,0.066378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.13577,0.440529,0.742537,-0.485942,-0.206049,0.08947,0.027972,-0.171722,0.069755,0.025308,-0.207517,0.128303,0.022743,-0.238909,0.070353,0.035865,0.145684,-0.015238,0.00973,0.989166,-0.203287,0.090357,0.229567,-0.19164,0.137649,0.210299,-0.229276,0.059165,0.23729,-0.188946,0.074257,0.241112,-0.191574,0.13763,0.210326,-0.229432,0.058905,0.237371,-0.188932,0.074419,0.241039,-0.172292,0.069888,0.025379,-0.207499,0.128212,0.022753,-0.237562,0.070521,0.035628,-0.114897,0.052096,0.063752,-0.354229,0.044662,0.068399,-0.383683,0.042439,0.066601,-0.113151,0.054049,0.130809,-0.352674,0.046873,0.136951,-0.381623,0.046067,0.136621
10.867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.139983,0.04031,0.000998,0.989333,-0.282568,0.048948,0.134669,-0.113682,0.053953,0.130661,-0.352532,0.046766,0.13694,-0.381491,0.046126,0.136405,0.087412,0.040703,0.002656,0.995337,-0.284261,0.046445,0.065921,-0.115453,0.052162,0.063143,-0.353758,0.044889,0.068435,-0.383572,0.042283,0.066186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.134788,0.435576,0.743199,-0.489653,-0.205271,0.089635,0.027291,-0.170866,0.07012,0.024175,-0.206996,0.12849,0.02231,-0.23795,0.070294,0.035388,0.14423,-0.016914,0.011947,0.989327,-0.204006,0.090231,0.229185,-0.192463,0.13751,0.209824,-0.229905,0.058962,0.236897,-0.189648,0.07422,0.240835,-0.192394,0.13749,0.209853,-0.229991,0.058749,0.236975,-0.189665,0.074357,0.240765,-0.171648,0.070506,0.024254,-0.206933,0.128319,0.022322,-0.237229,0.070422,0.03525,-0.114935,0.05221,0.063165,-0.354112,0.044658,0.068221,-0.383614,0.042469,0.066375,-0.113184,0.053955,0.130673,-0.352619,0.046816,0.136842,-0.381644,0.046075,0.136497
10.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.139512,0.040162,0.00103,0.989405,-0.282504,0.048982,0.134632,-0.113617,0.053993,0.130672,-0.352469,0.046798,0.136884,-0.381427,0.046155,0.136341,0.094669,0.041258,0.00227,0.994651,-0.284264,0.046444,0.065575,-0.115453,0.05199,0.062665,-0.35376,0.044939,0.068154,-0.38358,0.042403,0.065906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.138823,0.447218,0.742882,-0.478384,-0.205183,0.089626,0.027515,-0.171027,0.069534,0.025545,-0.206142,0.128448,0.022085,-0.238379,0.070897,0.034914,0.144501,-0.018186,0.009006,0.989296,-0.204657,0.089992,0.228935,-0.192791,0.137213,0.209625,-0.230762,0.058879,0.236583,-0.190418,0.073886,0.240598,-0.192757,0.137219,0.209631,-0.230704,0.058807,0.236634,-0.19049,0.073923,0.24056,-0.17151,0.069392,0.025635,-0.206164,0.128528,0.022077,-0.236919,0.070693,0.034731,-0.11492,0.052042,0.06269,-0.353989,0.044752,0.067979,-0.383661,0.042556,0.066064,-0.113143,0.054005,0.130677,-0.352567,0.046803,0.136812,-0.381584,0.046144,0.13641
